country,vaccine,year,immunization_coverage
ago,dtp1,1997,66.0
ago,dtp1,1998,59.0
ago,dtp1,1999,51.0
ago,dtp1,2000,44.0
ago,dtp1,2001,55.0
ago,dtp1,2002,61.0
ago,dtp1,2003,61.0
ago,dtp1,2004,66.0
ago,dtp1,2005,51.0
ago,dtp1,2006,53.0
ago,dtp1,2007,66.0
ago,dtp1,2008,81.0
ago,dtp1,2009,72.0
ago,dtp1,2010,85.0
ago,dtp1,2011,78.0
ago,dtp1,2012,73.0
ago,dtp1,2013,67.0
ago,dtp1,2014,69.0
ago,dtp1,2015,65.0
ago,dtp1,2016,67.0
ago,dtp1,2017,61.0
ago,dtp3,1983,6.0
ago,dtp3,1984,8.0
ago,dtp3,1985,8.0
ago,dtp3,1986,10.0
ago,dtp3,1987,10.0
ago,dtp3,1988,12.0
ago,dtp3,1989,18.0
ago,dtp3,1990,24.0
ago,dtp3,1991,26.0
ago,dtp3,1992,21.0
ago,dtp3,1993,30.0
ago,dtp3,1994,27.0
ago,dtp3,1995,24.0
ago,dtp3,1996,28.0
ago,dtp3,1997,41.0
ago,dtp3,1998,45.0
ago,dtp3,1999,16.0
ago,dtp3,2000,23.0
ago,dtp3,2001,32.0
ago,dtp3,2002,35.0
ago,dtp3,2003,31.0
ago,dtp3,2004,30.0
ago,dtp3,2005,28.0
ago,dtp3,2006,22.0
ago,dtp3,2007,58.0
ago,dtp3,2008,54.0
ago,dtp3,2009,44.0
ago,dtp3,2010,60.0
ago,dtp3,2011,51.0
ago,dtp3,2012,54.0
ago,dtp3,2013,54.0
ago,dtp3,2014,55.0
ago,dtp3,2015,55.0
ago,dtp3,2016,55.0
ago,dtp3,2017,52.0
alb,bcg,1980,93.0
alb,bcg,1981,93.0
alb,bcg,1982,92.0
alb,bcg,1983,90.0
alb,bcg,1984,90.0
alb,bcg,1985,92.0
alb,bcg,1986,92.0
alb,bcg,1987,92.0
alb,bcg,1988,92.0
alb,bcg,1989,94.0
alb,bcg,1990,94.0
alb,bcg,1991,80.0
alb,bcg,1992,81.0
alb,bcg,1993,82.0
alb,bcg,1994,87.0
alb,bcg,1995,97.0
alb,bcg,1996,94.0
alb,bcg,1997,94.0
alb,bcg,1998,87.0
alb,bcg,1999,93.0
alb,bcg,2000,93.0
alb,bcg,2001,93.0
alb,bcg,2002,94.0
alb,bcg,2003,95.0
alb,bcg,2004,97.0
alb,bcg,2005,98.0
alb,bcg,2006,97.0
alb,bcg,2007,98.0
alb,bcg,2008,99.0
alb,bcg,2009,97.0
alb,bcg,2010,99.0
alb,bcg,2011,97.0
alb,bcg,2012,96.0
alb,bcg,2013,99.0
alb,bcg,2014,99.0
alb,bcg,2015,99.0
alb,bcg,2016,99.0
alb,bcg,2017,99.0
alb,dtp1,1980,97.0
alb,dtp1,1981,97.0
alb,dtp1,1982,98.0
alb,dtp1,1983,98.0
alb,dtp1,1984,98.0
alb,dtp1,1985,98.0
alb,dtp1,1986,98.0
alb,dtp1,1987,98.0
alb,dtp1,1988,98.0
alb,dtp1,1989,97.0
alb,dtp1,1990,97.0
alb,dtp1,1991,92.0
alb,dtp1,1992,97.0
alb,dtp1,1993,98.0
alb,dtp1,1994,99.0
alb,dtp1,1995,98.0
alb,dtp1,1996,98.0
alb,dtp1,1997,99.0
alb,dtp1,1998,99.0
alb,dtp1,1999,98.0
alb,dtp1,2000,98.0
alb,dtp1,2001,97.0
alb,dtp1,2002,98.0
alb,dtp1,2003,97.0
alb,dtp1,2004,98.0
alb,dtp1,2005,99.0
alb,dtp1,2006,98.0
alb,dtp1,2007,98.0
alb,dtp1,2008,99.0
alb,dtp1,2009,99.0
alb,dtp1,2010,99.0
alb,dtp1,2011,99.0
alb,dtp1,2012,99.0
alb,dtp1,2013,99.0
alb,dtp1,2014,99.0
alb,dtp1,2015,99.0
alb,dtp1,2016,99.0
alb,dtp1,2017,99.0
alb,dtp3,1980,94.0
alb,dtp3,1981,94.0
alb,dtp3,1982,95.0
alb,dtp3,1983,95.0
alb,dtp3,1984,95.0
alb,dtp3,1985,96.0
alb,dtp3,1986,96.0
alb,dtp3,1987,96.0
alb,dtp3,1988,96.0
alb,dtp3,1989,94.0
alb,dtp3,1990,94.0
alb,dtp3,1991,78.0
alb,dtp3,1992,94.0
alb,dtp3,1993,96.0
alb,dtp3,1994,99.0
alb,dtp3,1995,97.0
alb,dtp3,1996,98.0
alb,dtp3,1997,99.0
alb,dtp3,1998,96.0
alb,dtp3,1999,97.0
alb,dtp3,2000,97.0
alb,dtp3,2001,97.0
alb,dtp3,2002,98.0
alb,dtp3,2003,97.0
alb,dtp3,2004,97.0
alb,dtp3,2005,98.0
alb,dtp3,2006,97.0
alb,dtp3,2007,98.0
alb,dtp3,2008,99.0
alb,dtp3,2009,98.0
alb,dtp3,2010,99.0
alb,dtp3,2011,99.0
alb,dtp3,2012,99.0
alb,dtp3,2013,99.0
alb,dtp3,2014,98.0
alb,dtp3,2015,99.0
alb,dtp3,2016,98.0
alb,dtp3,2017,99.0
and,dtp1,1997,96.0
and,dtp1,1998,96.0
and,dtp1,1999,96.0
and,dtp1,2000,99.0
and,dtp1,2001,98.0
and,dtp1,2002,99.0
and,dtp1,2003,99.0
and,dtp1,2004,99.0
and,dtp1,2005,99.0
and,dtp1,2006,97.0
and,dtp1,2007,98.0
and,dtp1,2008,99.0
and,dtp1,2009,99.0
and,dtp1,2010,99.0
and,dtp1,2011,99.0
and,dtp1,2012,99.0
and,dtp1,2013,98.0
and,dtp1,2014,99.0
and,dtp1,2015,99.0
and,dtp1,2016,99.0
and,dtp1,2017,99.0
and,dtp3,1997,90.0
and,dtp3,1998,89.0
and,dtp3,1999,90.0
and,dtp3,2000,98.0
and,dtp3,2001,96.0
and,dtp3,2002,97.0
and,dtp3,2003,99.0
and,dtp3,2004,99.0
and,dtp3,2005,98.0
and,dtp3,2006,93.0
and,dtp3,2007,96.0
and,dtp3,2008,99.0
and,dtp3,2009,99.0
and,dtp3,2010,99.0
and,dtp3,2011,99.0
and,dtp3,2012,99.0
and,dtp3,2013,96.0
and,dtp3,2014,97.0
and,dtp3,2015,97.0
and,dtp3,2016,98.0
and,dtp3,2017,99.0
are,bcg,1980,15.0
are,bcg,1981,18.0
are,bcg,1982,28.0
are,bcg,1983,37.0
are,bcg,1984,42.0
are,bcg,1985,60.0
are,bcg,1986,78.0
are,bcg,1987,92.0
are,bcg,1988,93.0
are,bcg,1989,96.0
are,bcg,1990,96.0
are,bcg,1991,96.0
are,bcg,1992,98.0
are,bcg,1993,98.0
are,bcg,1994,98.0
are,bcg,1995,98.0
are,bcg,1996,98.0
are,bcg,1997,98.0
are,bcg,1998,98.0
are,bcg,1999,98.0
are,bcg,2000,98.0
are,bcg,2001,98.0
are,bcg,2002,98.0
are,bcg,2003,98.0
are,bcg,2004,98.0
are,bcg,2005,98.0
are,bcg,2006,98.0
are,bcg,2007,98.0
are,bcg,2008,98.0
are,bcg,2009,98.0
are,bcg,2010,98.0
are,bcg,2011,96.0
are,bcg,2012,94.0
are,bcg,2013,94.0
are,bcg,2014,90.0
are,bcg,2015,96.0
are,bcg,2016,99.0
are,bcg,2017,95.0
are,dtp1,1980,32.0
are,dtp1,1981,70.0
are,dtp1,1982,68.0
are,dtp1,1983,74.0
are,dtp1,1984,81.0
are,dtp1,1985,91.0
are,dtp1,1986,92.0
are,dtp1,1987,93.0
are,dtp1,1988,94.0
are,dtp1,1989,94.0
are,dtp1,1990,95.0
are,dtp1,1991,95.0
are,dtp1,1992,95.0
are,dtp1,1993,96.0
are,dtp1,1994,96.0
are,dtp1,1995,96.0
are,dtp1,1996,96.0
are,dtp1,1997,97.0
are,dtp1,1998,97.0
are,dtp1,1999,96.0
are,dtp1,2000,96.0
are,dtp1,2001,96.0
are,dtp1,2002,96.0
are,dtp1,2003,96.0
are,dtp1,2004,96.0
are,dtp1,2005,97.0
are,dtp1,2006,97.0
are,dtp1,2007,97.0
are,dtp1,2008,96.0
are,dtp1,2009,95.0
are,dtp1,2010,94.0
are,dtp1,2011,95.0
are,dtp1,2012,96.0
are,dtp1,2013,98.0
are,dtp1,2014,99.0
are,dtp1,2015,99.0
are,dtp1,2016,99.0
are,dtp1,2017,97.0
are,dtp3,1980,11.0
are,dtp3,1981,45.0
are,dtp3,1982,43.0
are,dtp3,1983,50.0
are,dtp3,1984,59.0
are,dtp3,1985,76.0
are,dtp3,1986,78.0
are,dtp3,1987,80.0
are,dtp3,1988,82.0
are,dtp3,1989,84.0
are,dtp3,1990,85.0
are,dtp3,1991,85.0
are,dtp3,1992,86.0
are,dtp3,1993,90.0
are,dtp3,1994,90.0
are,dtp3,1995,90.0
are,dtp3,1996,90.0
are,dtp3,1997,92.0
are,dtp3,1998,94.0
are,dtp3,1999,94.0
are,dtp3,2000,94.0
are,dtp3,2001,94.0
are,dtp3,2002,94.0
are,dtp3,2003,94.0
are,dtp3,2004,94.0
are,dtp3,2005,94.0
are,dtp3,2006,92.0
are,dtp3,2007,92.0
are,dtp3,2008,92.0
are,dtp3,2009,93.0
are,dtp3,2010,94.0
are,dtp3,2011,95.0
are,dtp3,2012,96.0
are,dtp3,2013,98.0
are,dtp3,2014,99.0
are,dtp3,2015,99.0
are,dtp3,2016,99.0
are,dtp3,2017,97.0
arg,bcg,1980,62.0
arg,bcg,1981,70.0
arg,bcg,1982,77.0
arg,bcg,1983,70.0
arg,bcg,1984,78.0
arg,bcg,1985,90.0
arg,bcg,1986,99.0
arg,bcg,1987,94.0
arg,bcg,1988,91.0
arg,bcg,1989,92.0
arg,bcg,1990,99.0
arg,bcg,1991,99.0
arg,bcg,1992,99.0
arg,bcg,1993,99.0
arg,bcg,1994,99.0
arg,bcg,1995,99.0
arg,bcg,1996,99.0
arg,bcg,1997,99.0
arg,bcg,1998,98.0
arg,bcg,1999,96.0
arg,bcg,2000,95.0
arg,bcg,2001,92.0
arg,bcg,2002,95.0
arg,bcg,2003,99.0
arg,bcg,2004,99.0
arg,bcg,2005,99.0
arg,bcg,2006,99.0
arg,bcg,2007,99.0
arg,bcg,2008,99.0
arg,bcg,2009,99.0
arg,bcg,2010,99.0
arg,bcg,2011,99.0
arg,bcg,2012,99.0
arg,bcg,2013,99.0
arg,bcg,2014,99.0
arg,bcg,2015,96.0
arg,bcg,2016,92.0
arg,bcg,2017,95.0
arg,dtp1,1980,69.0
arg,dtp1,1981,73.0
arg,dtp1,1982,80.0
arg,dtp1,1983,82.0
arg,dtp1,1984,83.0
arg,dtp1,1985,86.0
arg,dtp1,1986,86.0
arg,dtp1,1987,91.0
arg,dtp1,1988,93.0
arg,dtp1,1989,93.0
arg,dtp1,1990,95.0
arg,dtp1,1991,93.0
arg,dtp1,1992,93.0
arg,dtp1,1993,93.0
arg,dtp1,1994,94.0
arg,dtp1,1995,95.0
arg,dtp1,1996,94.0
arg,dtp1,1997,96.0
arg,dtp1,1998,96.0
arg,dtp1,1999,96.0
arg,dtp1,2000,96.0
arg,dtp1,2001,96.0
arg,dtp1,2002,96.0
arg,dtp1,2003,96.0
arg,dtp1,2004,99.0
arg,dtp1,2005,99.0
arg,dtp1,2006,93.0
arg,dtp1,2007,94.0
arg,dtp1,2008,97.0
arg,dtp1,2009,94.0
arg,dtp1,2010,95.0
arg,dtp1,2011,94.0
arg,dtp1,2012,94.0
arg,dtp1,2013,94.0
arg,dtp1,2014,98.0
arg,dtp1,2015,94.0
arg,dtp1,2016,97.0
arg,dtp1,2017,91.0
arg,dtp3,1980,44.0
arg,dtp3,1981,49.0
arg,dtp3,1982,58.0
arg,dtp3,1983,61.0
arg,dtp3,1984,62.0
arg,dtp3,1985,66.0
arg,dtp3,1986,67.0
arg,dtp3,1987,75.0
arg,dtp3,1988,80.0
arg,dtp3,1989,80.0
arg,dtp3,1990,87.0
arg,dtp3,1991,80.0
arg,dtp3,1992,81.0
arg,dtp3,1993,81.0
arg,dtp3,1994,82.0
arg,dtp3,1995,85.0
arg,dtp3,1996,83.0
arg,dtp3,1997,88.0
arg,dtp3,1998,84.0
arg,dtp3,1999,86.0
arg,dtp3,2000,83.0
arg,dtp3,2001,83.0
arg,dtp3,2002,93.0
arg,dtp3,2003,96.0
arg,dtp3,2004,98.0
arg,dtp3,2005,98.0
arg,dtp3,2006,91.0
arg,dtp3,2007,91.0
arg,dtp3,2008,93.0
arg,dtp3,2009,94.0
arg,dtp3,2010,94.0
arg,dtp3,2011,91.0
arg,dtp3,2012,91.0
arg,dtp3,2013,94.0
arg,dtp3,2014,94.0
arg,dtp3,2015,94.0
arg,dtp3,2016,92.0
arg,dtp3,2017,86.0
arm,bcg,1992,88.0
arm,bcg,1993,84.0
arm,bcg,1994,83.0
arm,bcg,1995,84.0
arm,bcg,1996,82.0
arm,bcg,1997,72.0
arm,bcg,1998,95.0
arm,bcg,1999,93.0
arm,bcg,2000,97.0
arm,bcg,2001,96.0
arm,bcg,2002,97.0
arm,bcg,2003,92.0
arm,bcg,2004,96.0
arm,bcg,2005,94.0
arm,bcg,2006,91.0
arm,bcg,2007,94.0
arm,bcg,2008,98.0
arm,bcg,2009,99.0
arm,bcg,2010,95.0
arm,bcg,2011,96.0
arm,bcg,2012,96.0
arm,bcg,2013,99.0
arm,bcg,2014,99.0
arm,bcg,2015,99.0
arm,bcg,2016,99.0
arm,bcg,2017,99.0
arm,dtp1,1992,95.0
arm,dtp1,1993,95.0
arm,dtp1,1994,95.0
arm,dtp1,1995,98.0
arm,dtp1,1996,95.0
arm,dtp1,1997,96.0
arm,dtp1,1998,93.0
arm,dtp1,1999,97.0
arm,dtp1,2000,97.0
arm,dtp1,2001,98.0
arm,dtp1,2002,98.0
arm,dtp1,2003,98.0
arm,dtp1,2004,97.0
arm,dtp1,2005,96.0
arm,dtp1,2006,95.0
arm,dtp1,2007,96.0
arm,dtp1,2008,96.0
arm,dtp1,2009,97.0
arm,dtp1,2010,98.0
arm,dtp1,2011,98.0
arm,dtp1,2012,98.0
arm,dtp1,2013,97.0
arm,dtp1,2014,97.0
arm,dtp1,2015,97.0
arm,dtp1,2016,97.0
arm,dtp1,2017,97.0
arm,dtp3,1992,85.0
arm,dtp3,1993,85.0
arm,dtp3,1994,86.0
arm,dtp3,1995,98.0
arm,dtp3,1996,86.0
arm,dtp3,1997,88.0
arm,dtp3,1998,82.0
arm,dtp3,1999,91.0
arm,dtp3,2000,93.0
arm,dtp3,2001,94.0
arm,dtp3,2002,94.0
arm,dtp3,2003,94.0
arm,dtp3,2004,91.0
arm,dtp3,2005,90.0
arm,dtp3,2006,87.0
arm,dtp3,2007,88.0
arm,dtp3,2008,89.0
arm,dtp3,2009,93.0
arm,dtp3,2010,94.0
arm,dtp3,2011,95.0
arm,dtp3,2012,95.0
arm,dtp3,2013,95.0
arm,dtp3,2014,93.0
arm,dtp3,2015,94.0
arm,dtp3,2016,94.0
arm,dtp3,2017,94.0
atg,dtp1,1980,77.0
atg,dtp1,1981,92.0
atg,dtp1,1982,92.0
atg,dtp1,1983,99.0
atg,dtp1,1984,97.0
atg,dtp1,1985,99.0
atg,dtp1,1986,98.0
atg,dtp1,1987,98.0
atg,dtp1,1988,98.0
atg,dtp1,1989,99.0
atg,dtp1,1990,99.0
atg,dtp1,1991,97.0
atg,dtp1,1992,99.0
atg,dtp1,1993,99.0
atg,dtp1,1994,99.0
atg,dtp1,1995,99.0
atg,dtp1,1996,99.0
atg,dtp1,1997,99.0
atg,dtp1,1998,99.0
atg,dtp1,1999,99.0
atg,dtp1,2000,98.0
atg,dtp1,2001,99.0
atg,dtp1,2002,98.0
atg,dtp1,2003,99.0
atg,dtp1,2004,99.0
atg,dtp1,2005,99.0
atg,dtp1,2006,99.0
atg,dtp1,2007,99.0
atg,dtp1,2008,99.0
atg,dtp1,2009,99.0
atg,dtp1,2010,99.0
atg,dtp1,2011,99.0
atg,dtp1,2012,99.0
atg,dtp1,2013,99.0
atg,dtp1,2014,99.0
atg,dtp1,2015,99.0
atg,dtp1,2016,97.0
atg,dtp1,2017,96.0
atg,dtp3,1980,54.0
atg,dtp3,1981,79.0
atg,dtp3,1982,79.0
atg,dtp3,1983,99.0
atg,dtp3,1984,94.0
atg,dtp3,1985,99.0
atg,dtp3,1986,96.0
atg,dtp3,1987,97.0
atg,dtp3,1988,98.0
atg,dtp3,1989,99.0
atg,dtp3,1990,99.0
atg,dtp3,1991,94.0
atg,dtp3,1992,99.0
atg,dtp3,1993,99.0
atg,dtp3,1994,99.0
atg,dtp3,1995,99.0
atg,dtp3,1996,99.0
atg,dtp3,1997,99.0
atg,dtp3,1998,99.0
atg,dtp3,1999,99.0
atg,dtp3,2000,95.0
atg,dtp3,2001,97.0
atg,dtp3,2002,98.0
atg,dtp3,2003,99.0
atg,dtp3,2004,97.0
atg,dtp3,2005,99.0
atg,dtp3,2006,99.0
atg,dtp3,2007,99.0
atg,dtp3,2008,99.0
atg,dtp3,2009,99.0
atg,dtp3,2010,98.0
atg,dtp3,2011,99.0
atg,dtp3,2012,98.0
atg,dtp3,2013,99.0
atg,dtp3,2014,99.0
atg,dtp3,2015,99.0
atg,dtp3,2016,92.0
atg,dtp3,2017,95.0
aus,dtp1,1980,58.0
aus,dtp1,1981,65.0
aus,dtp1,1982,72.0
aus,dtp1,1983,78.0
aus,dtp1,1984,83.0
aus,dtp1,1985,87.0
aus,dtp1,1986,91.0
aus,dtp1,1987,93.0
aus,dtp1,1988,96.0
aus,dtp1,1989,97.0
aus,dtp1,1990,98.0
aus,dtp1,1991,97.0
aus,dtp1,1992,97.0
aus,dtp1,1993,96.0
aus,dtp1,1994,96.0
aus,dtp1,1995,95.0
aus,dtp1,1996,95.0
aus,dtp1,1997,91.0
aus,dtp1,1998,84.0
aus,dtp1,1999,96.0
aus,dtp1,2000,96.0
aus,dtp1,2001,97.0
aus,dtp1,2002,97.0
aus,dtp1,2003,97.0
aus,dtp1,2004,97.0
aus,dtp1,2005,97.0
aus,dtp1,2006,97.0
aus,dtp1,2007,97.0
aus,dtp1,2008,97.0
aus,dtp1,2009,97.0
aus,dtp1,2010,97.0
aus,dtp1,2011,92.0
aus,dtp1,2012,92.0
aus,dtp1,2013,92.0
aus,dtp1,2014,92.0
aus,dtp1,2015,97.0
aus,dtp1,2016,98.0
aus,dtp1,2017,98.0
aus,dtp3,1980,33.0
aus,dtp3,1981,40.0
aus,dtp3,1982,48.0
aus,dtp3,1983,55.0
aus,dtp3,1984,62.0
aus,dtp3,1985,68.0
aus,dtp3,1986,75.0
aus,dtp3,1987,81.0
aus,dtp3,1988,88.0
aus,dtp3,1989,93.0
aus,dtp3,1990,95.0
aus,dtp3,1991,93.0
aus,dtp3,1992,91.0
aus,dtp3,1993,90.0
aus,dtp3,1994,88.0
aus,dtp3,1995,86.0
aus,dtp3,1996,86.0
aus,dtp3,1997,77.0
aus,dtp3,1998,82.0
aus,dtp3,1999,88.0
aus,dtp3,2000,90.0
aus,dtp3,2001,92.0
aus,dtp3,2002,92.0
aus,dtp3,2003,93.0
aus,dtp3,2004,92.0
aus,dtp3,2005,92.0
aus,dtp3,2006,92.0
aus,dtp3,2007,92.0
aus,dtp3,2008,92.0
aus,dtp3,2009,92.0
aus,dtp3,2010,92.0
aus,dtp3,2011,92.0
aus,dtp3,2012,92.0
aus,dtp3,2013,91.0
aus,dtp3,2014,92.0
aus,dtp3,2015,93.0
aus,dtp3,2016,94.0
aus,dtp3,2017,95.0
aut,bcg,1980,90.0
aut,bcg,1981,90.0
aut,bcg,1982,90.0
aut,bcg,1983,90.0
aut,bcg,1984,90.0
aut,bcg,1985,90.0
aut,bcg,1986,90.0
aut,bcg,1987,90.0
aut,bcg,1988,90.0
aut,bcg,1989,90.0
aut,dtp1,1980,96.0
aut,dtp1,1981,96.0
aut,dtp1,1982,96.0
aut,dtp1,1983,96.0
aut,dtp1,1984,96.0
aut,dtp1,1985,96.0
aut,dtp1,1986,96.0
aut,dtp1,1987,96.0
aut,dtp1,1988,96.0
aut,dtp1,1989,96.0
aut,dtp1,1990,96.0
aut,dtp1,1991,96.0
aut,dtp1,1992,96.0
aut,dtp1,1993,96.0
aut,dtp1,1994,96.0
aut,dtp1,1995,96.0
aut,dtp1,1996,96.0
aut,dtp1,1997,96.0
aut,dtp1,1998,94.0
aut,dtp1,1999,93.0
aut,dtp1,2000,99.0
aut,dtp1,2001,99.0
aut,dtp1,2002,99.0
aut,dtp1,2003,90.0
aut,dtp1,2004,99.0
aut,dtp1,2005,99.0
aut,dtp1,2006,86.0
aut,dtp1,2007,95.0
aut,dtp1,2008,94.0
aut,dtp1,2009,94.0
aut,dtp1,2010,95.0
aut,dtp1,2011,96.0
aut,dtp1,2012,97.0
aut,dtp1,2013,98.0
aut,dtp1,2014,99.0
aut,dtp1,2015,97.0
aut,dtp1,2016,95.0
aut,dtp1,2017,94.0
aut,dtp3,1980,90.0
aut,dtp3,1981,90.0
aut,dtp3,1982,90.0
aut,dtp3,1983,90.0
aut,dtp3,1984,90.0
aut,dtp3,1985,90.0
aut,dtp3,1986,90.0
aut,dtp3,1987,90.0
aut,dtp3,1988,90.0
aut,dtp3,1989,90.0
aut,dtp3,1990,90.0
aut,dtp3,1991,90.0
aut,dtp3,1992,90.0
aut,dtp3,1993,90.0
aut,dtp3,1994,90.0
aut,dtp3,1995,90.0
aut,dtp3,1996,90.0
aut,dtp3,1997,90.0
aut,dtp3,1998,82.0
aut,dtp3,1999,74.0
aut,dtp3,2000,81.0
aut,dtp3,2001,84.0
aut,dtp3,2002,83.0
aut,dtp3,2003,84.0
aut,dtp3,2004,83.0
aut,dtp3,2005,86.0
aut,dtp3,2006,83.0
aut,dtp3,2007,85.0
aut,dtp3,2008,83.0
aut,dtp3,2009,83.0
aut,dtp3,2010,86.0
aut,dtp3,2011,89.0
aut,dtp3,2012,92.0
aut,dtp3,2013,95.0
aut,dtp3,2014,98.0
aut,dtp3,2015,93.0
aut,dtp3,2016,87.0
aut,dtp3,2017,90.0
aze,bcg,1992,69.0
aze,bcg,1993,74.0
aze,bcg,1994,77.0
aze,bcg,1995,76.0
aze,bcg,1996,76.0
aze,bcg,1997,77.0
aze,bcg,1998,79.0
aze,bcg,1999,82.0
aze,bcg,2000,81.0
aze,bcg,2001,83.0
aze,bcg,2002,82.0
aze,bcg,2003,83.0
aze,bcg,2004,82.0
aze,bcg,2005,82.0
aze,bcg,2006,86.0
aze,bcg,2007,88.0
aze,bcg,2008,92.0
aze,bcg,2009,95.0
aze,bcg,2010,98.0
aze,bcg,2011,99.0
aze,bcg,2012,98.0
aze,bcg,2013,98.0
aze,bcg,2014,98.0
aze,bcg,2015,98.0
aze,bcg,2016,98.0
aze,bcg,2017,97.0
aze,dtp1,1992,64.0
aze,dtp1,1993,65.0
aze,dtp1,1994,77.0
aze,dtp1,1995,79.0
aze,dtp1,1996,82.0
aze,dtp1,1997,78.0
aze,dtp1,1998,81.0
aze,dtp1,1999,83.0
aze,dtp1,2000,83.0
aze,dtp1,2001,83.0
aze,dtp1,2002,82.0
aze,dtp1,2003,83.0
aze,dtp1,2004,84.0
aze,dtp1,2005,81.0
aze,dtp1,2006,86.0
aze,dtp1,2007,87.0
aze,dtp1,2008,90.0
aze,dtp1,2009,90.0
aze,dtp1,2010,94.0
aze,dtp1,2011,94.0
aze,dtp1,2012,94.0
aze,dtp1,2013,95.0
aze,dtp1,2014,96.0
aze,dtp1,2015,97.0
aze,dtp1,2016,98.0
aze,dtp1,2017,97.0
aze,dtp3,1992,58.0
aze,dtp3,1993,66.0
aze,dtp3,1994,69.0
aze,dtp3,1995,74.0
aze,dtp3,1996,74.0
aze,dtp3,1997,70.0
aze,dtp3,1998,73.0
aze,dtp3,1999,75.0
aze,dtp3,2000,76.0
aze,dtp3,2001,77.0
aze,dtp3,2002,76.0
aze,dtp3,2003,77.0
aze,dtp3,2004,77.0
aze,dtp3,2005,75.0
aze,dtp3,2006,78.0
aze,dtp3,2007,79.0
aze,dtp3,2008,81.0
aze,dtp3,2009,81.0
aze,dtp3,2010,81.0
aze,dtp3,2011,87.0
aze,dtp3,2012,89.0
aze,dtp3,2013,93.0
aze,dtp3,2014,94.0
aze,dtp3,2015,96.0
aze,dtp3,2016,97.0
aze,dtp3,2017,95.0
bdi,bcg,1981,59.0
bdi,bcg,1982,56.0
bdi,bcg,1983,52.0
bdi,bcg,1984,46.0
bdi,bcg,1985,52.0
bdi,bcg,1986,77.0
bdi,bcg,1987,82.0
bdi,bcg,1988,54.0
bdi,bcg,1989,99.0
bdi,bcg,1990,97.0
bdi,bcg,1991,87.0
bdi,bcg,1992,90.0
bdi,bcg,1993,73.0
bdi,bcg,1994,61.0
bdi,bcg,1995,92.0
bdi,bcg,1996,90.0
bdi,bcg,1997,87.0
bdi,bcg,1998,86.0
bdi,bcg,1999,84.0
bdi,bcg,2000,85.0
bdi,bcg,2001,87.0
bdi,bcg,2002,88.0
bdi,bcg,2003,90.0
bdi,bcg,2004,91.0
bdi,bcg,2005,89.0
bdi,bcg,2006,98.0
bdi,bcg,2007,97.0
bdi,bcg,2008,99.0
bdi,bcg,2009,98.0
bdi,bcg,2010,93.0
bdi,bcg,2011,90.0
bdi,bcg,2012,98.0
bdi,bcg,2013,95.0
bdi,bcg,2014,92.0
bdi,bcg,2015,93.0
bdi,bcg,2016,93.0
bdi,bcg,2017,92.0
bdi,dtp1,1981,61.0
bdi,dtp1,1982,58.0
bdi,dtp1,1983,69.0
bdi,dtp1,1984,51.0
bdi,dtp1,1985,61.0
bdi,dtp1,1986,76.0
bdi,dtp1,1987,87.0
bdi,dtp1,1988,68.0
bdi,dtp1,1989,94.0
bdi,dtp1,1990,95.0
bdi,dtp1,1991,94.0
bdi,dtp1,1992,93.0
bdi,dtp1,1993,84.0
bdi,dtp1,1994,72.0
bdi,dtp1,1995,86.0
bdi,dtp1,1996,86.0
bdi,dtp1,1997,86.0
bdi,dtp1,1998,86.0
bdi,dtp1,1999,86.0
bdi,dtp1,2000,88.0
bdi,dtp1,2001,90.0
bdi,dtp1,2002,91.0
bdi,dtp1,2003,93.0
bdi,dtp1,2004,95.0
bdi,dtp1,2005,96.0
bdi,dtp1,2006,99.0
bdi,dtp1,2007,99.0
bdi,dtp1,2008,98.0
bdi,dtp1,2009,99.0
bdi,dtp1,2010,99.0
bdi,dtp1,2011,99.0
bdi,dtp1,2012,98.0
bdi,dtp1,2013,98.0
bdi,dtp1,2014,98.0
bdi,dtp1,2015,97.0
bdi,dtp1,2016,97.0
bdi,dtp1,2017,94.0
bdi,dtp3,1981,36.0
bdi,dtp3,1982,33.0
bdi,dtp3,1983,44.0
bdi,dtp3,1984,26.0
bdi,dtp3,1985,36.0
bdi,dtp3,1986,55.0
bdi,dtp3,1987,68.0
bdi,dtp3,1988,51.0
bdi,dtp3,1989,82.0
bdi,dtp3,1990,86.0
bdi,dtp3,1991,83.0
bdi,dtp3,1992,80.0
bdi,dtp3,1993,63.0
bdi,dtp3,1994,48.0
bdi,dtp3,1995,73.0
bdi,dtp3,1996,73.0
bdi,dtp3,1997,74.0
bdi,dtp3,1998,65.0
bdi,dtp3,1999,79.0
bdi,dtp3,2000,80.0
bdi,dtp3,2001,81.0
bdi,dtp3,2002,81.0
bdi,dtp3,2003,82.0
bdi,dtp3,2004,83.0
bdi,dtp3,2005,87.0
bdi,dtp3,2006,92.0
bdi,dtp3,2007,99.0
bdi,dtp3,2008,92.0
bdi,dtp3,2009,94.0
bdi,dtp3,2010,96.0
bdi,dtp3,2011,96.0
bdi,dtp3,2012,96.0
bdi,dtp3,2013,96.0
bdi,dtp3,2014,95.0
bdi,dtp3,2015,94.0
bdi,dtp3,2016,94.0
bdi,dtp3,2017,91.0
bel,dtp1,1980,98.0
bel,dtp1,1981,98.0
bel,dtp1,1982,98.0
bel,dtp1,1983,98.0
